,Fase,Gênero,Instituição de ensino,IAA,IEG,IPS,IDA,Matem,Portug,Inglês,IPV,IAN,Idade,IPP,Defasagem,Status_entrada,INDE
1689,4,Masculino,Pública,9.6,8.0,0.0252,5.3,5.0,5.5,5.3,7.835,5.0,0.0,7.34375,-1.0,1,6.665208333
1690,5,Feminino,Pública,6.7,7.6,0.05,4.7,2.3,5.0,6.8,7.5475,5.0,0.0,7.96875,-2.0,1,6.433075
1691,5,Feminino,Privada - Programa de Apadrinhamento,8.3,9.2,0.05,7.1,7.3,6.3,7.7,8.09,10.0,0.0,8.125,1.0,1,8.0239
1606,4,Masculino,Privada - Programa de Apadrinhamento,9.2,9.8,0.0252,7.8,8.0,8.2,7.3,8.42,10.0,123.0,8.28125,1.0,1,8.207591667
1693,5,Feminino,Pública,6.3,8.8,0.05,6.0,5.0,5.7,7.3,7.4625,5.0,0.0,7.34375,-1.0,1,6.811875
1692,5,Masculino,Privada - Programa de Apadrinhamento,8.8,8.6,0.056299999999999996,5.7,6.3,4.2,6.7,6.6675,5.0,0.0,6.5625,-1.0,1,6.794516667
1674,4,Masculino,Pública,8.3,9.9,0.07519999999999999,5.5,5.7,6.0,4.8,8.7525,5.0,0.0,8.125,-1.0,1,7.7284
1673,4,Feminino,Pública,9.2,9.9,0.07519999999999999,5.5,5.7,6.0,4.7,8.96,10.0,0.0,8.59375,0.0,1,8.393508333
1672,4,Feminino,Privada - Programa de Apadrinhamento,7.5,9.5,0.056299999999999996,7.5,7.0,7.7,7.8,8.295,10.0,0.0,7.65625,1.0,1,8.137625
1661,4,Masculino,Pública,7.5,7.2,0.05,3.7,2.3,2.5,6.2,6.26,10.0,0.0,5.0,0.0,1,6.175333333
1655,4,Feminino,Pública,8.8,8.8,0.0252,7.7,7.3,7.2,8.7,9.005,5.0,0.0,9.0625,-1.0,1,7.641016667
1656,4,Masculino,Pública,9.6,9.0,0.0252,7.4,8.0,7.3,7.0,8.7975,10.0,0.0,8.59375,0.0,1,8.116041667
1657,4,Feminino,Pública,9.2,8.7,0.0252,3.9,4.0,2.8,5.0,7.75,10.0,0.0,7.65625,0.0,1,7.011091667
1658,4,Masculino,Pública,0.0,9.2,0.05,4.2,3.0,4.2,5.5,7.045,10.0,0.0,7.34375,0.0,1,6.330041667
1659,4,Feminino,Pública,9.2,5.4,0.07519999999999999,5.2,4.7,6.5,4.5,6.465,10.0,0.0,6.71875,0.0,1,6.760341667
1660,4,Feminino,Pública,0.0,7.5,0.05,4.7,3.7,5.0,5.3,7.3375,5.0,0.0,8.125,-1.0,1,5.713333333
1662,4,Feminino,Pública,7.9,8.7,0.0252,5.8,4.7,6.0,6.8,7.6675,5.0,0.0,7.96875,-1.0,1,6.780741667
1671,4,Feminino,Pública,7.9,8.1,0.0626,4.9,5.0,5.0,4.7,7.71,5.0,0.0,7.96875,-1.0,1,6.856575
1663,4,Feminino,Pública,7.9,5.6,0.05,5.1,3.7,7.3,4.3,7.2125,5.0,0.0,7.5,-2.0,1,6.1242
1664,4,Feminino,Pública,0.0,7.8,0.05,4.1,3.7,3.5,5.0,7.13,10.0,0.0,7.1875,0.0,1,6.018083333
1665,4,Masculino,Pública,5.4,6.8,0.05,4.9,4.7,5.2,4.7,7.5025,10.0,0.0,7.03125,0.0,1,6.578558333
1666,4,Feminino,Pública,7.9,7.7,0.0252,4.5,4.0,5.0,4.5,7.71,5.0,0.0,7.8125,-2.0,1,6.30695
1667,4,Feminino,Privada - Programa de Apadrinhamento,9.2,9.0,0.0252,6.6,7.7,6.2,5.8,9.1275,10.0,0.0,8.75,0.0,1,7.982633333
1668,4,Feminino,Pública,0.0,9.3,0.0252,5.9,4.3,7.0,6.3,7.7125,5.0,0.0,8.125,-2.0,1,6.140333333
1669,4,Feminino,Privada - Programa de Apadrinhamento,0.0,9.6,0.0252,6.1,5.0,7.2,6.2,8.005,10.0,0.0,7.96875,0.0,1,6.796541667
1670,4,Feminino,Pública,10.0,9.5,0.07519999999999999,5.7,6.3,5.7,5.0,8.96,10.0,0.0,8.59375,0.0,1,8.436908333
1607,4,Feminino,Privada,7.5,9.7,0.0252,6.9,6.8,7.0,7.0,8.46,10.0,0.0,7.96875,0.0,1,7.817541667
1536,3,Masculino,Pública,7.5,9.4,0.0252,8.5,8.3,8.2,9.0,8.17,10.0,123.0,7.96875,0.0,1,8.012875
1605,4,Feminino,Privada - Programa de Apadrinhamento,8.3,9.8,0.0252,7.2,7.0,7.3,7.2,8.46,10.0,0.0,7.96875,1.0,1,7.967608333
1560,3,Masculino,Pública,9.2,9.9,0.0252,7.3,8.0,6.2,7.8,8.17,10.0,123.0,7.8125,0.0,1,8.030716667
1540,3,Masculino,Pública,8.3,6.0,0.06269999999999999,3.4,4.8,3.0,2.3,6.715,5.0,0.0,7.34375,-1.0,1,5.911108333
1541,3,Feminino,Pública,8.3,8.5,0.0377,6.0,7.3,5.5,5.2,7.7525,10.0,0.0,7.8125,0.0,1,7.44215
1542,3,Feminino,Pública,8.8,9.2,0.05,4.9,6.0,4.3,4.5,7.71,5.0,0.0,7.5,-1.0,1,6.993766667
1543,3,Masculino,Pública,0.0,7.8,0.05,3.3,4.8,3.8,1.2,6.7575,5.0,0.0,7.1875,-1.0,1,5.283583333
1544,3,Feminino,Pública,7.9,7.0,0.0252,4.1,5.0,4.5,2.7,7.505,10.0,0.0,7.34375,0.0,1,6.492408333
1545,3,Feminino,Pública,6.7,7.3,0.0252,4.4,4.3,4.7,4.3,7.2975,10.0,0.0,7.1875,0.0,1,6.443616667
1546,3,Masculino,Pública,8.8,5.8,0.07519999999999999,4.9,5.0,4.8,4.8,6.0425,5.0,0.0,6.71875,-1.0,1,6.140808333
1547,3,Feminino,Privada,6.2,9.0,0.07519999999999999,6.6,5.7,6.7,7.3,7.5425,10.0,0.0,7.8125,0.0,1,7.779983333
1548,3,Feminino,Pública,8.8,8.9,0.0252,6.2,5.8,5.2,7.7,7.585,10.0,0.0,7.03125,0.0,1,7.373891667
1549,3,Masculino,Pública,9.2,9.0,0.0252,4.1,4.8,4.7,2.8,7.375,5.0,0.0,7.65625,-1.0,1,6.529425
1550,3,Feminino,Pública,0.0,9.5,0.07519999999999999,6.5,6.0,7.0,6.5,7.585,10.0,0.0,7.8125,0.0,1,7.25025
1551,3,Feminino,Pública,7.1,8.2,0.07519999999999999,3.7,2.8,4.0,4.3,7.8325,10.0,0.0,7.8125,0.0,1,7.18805
1552,3,Masculino,Pública,8.8,9.3,0.07519999999999999,7.2,7.0,6.7,8.0,7.75,5.0,0.0,7.65625,-1.0,1,7.749391667
1553,3,Feminino,Pública,7.9,7.4,0.0252,5.0,5.3,6.8,3.0,7.6275,5.0,0.0,7.8125,-1.0,1,6.337116667
1554,3,Feminino,Pública,0.0,9.0,0.06269999999999999,5.0,6.3,4.0,4.8,8.125,10.0,123.0,7.96875,0.0,1,6.855541667
1555,3,Masculino,Privada - Programa de Apadrinhamento,9.2,9.8,0.0252,7.6,7.0,7.0,8.8,8.3375,10.0,0.0,8.28125,0.0,1,8.144425
1556,3,Feminino,Pública,5.4,9.7,0.07519999999999999,7.8,6.7,8.3,8.3,8.2125,10.0,123.0,8.28125,0.0,1,8.257658333
1557,3,Masculino,Pública,0.0,8.9,0.07519999999999999,5.2,5.2,4.8,5.7,7.75,5.0,0.0,7.65625,-2.0,1,6.394291667
1558,3,Feminino,Privada - Programa de Apadrinhamento,8.8,10.0,0.0252,8.1,6.7,8.3,9.3,8.045,10.0,123.0,8.125,1.0,1,8.1686
1539,3,Feminino,Pública,6.3,9.2,0.031400000000000004,5.2,6.0,6.0,3.7,7.5425,5.0,0.0,7.1875,-1.0,1,6.552916667
1538,3,Masculino,Pública,5.0,7.5,0.0252,4.5,4.5,5.3,3.8,6.5875,5.0,0.0,6.40625,-2.0,1,5.616691667
1537,3,Feminino,Pública,0.0,7.6,0.07519999999999999,5.8,6.7,6.5,4.3,8.1275,10.0,123.0,7.5,0.0,1,6.814166667
1525,3,Feminino,Pública,7.5,8.6,0.0252,4.3,5.3,5.0,2.7,7.34,5.0,0.0,7.5,-1.0,1,6.306666667
1518,3,Masculino,Pública,0.0,9.4,0.0626,5.2,5.0,5.8,4.7,7.1725,5.0,0.0,7.5,-2.0,1,6.223833333
1695,5,Masculino,Privada - Programa de Apadrinhamento,0.0,9.4,0.05,5.7,5.0,5.3,6.7,6.8375,5.0,0.0,6.875,-2.0,1,6.068333333
1519,3,Masculino,Pública,9.2,8.8,0.031400000000000004,6.5,6.3,6.2,7.0,7.5,10.0,0.0,7.5,0.0,1,7.5408
1520,3,Feminino,Pública,0.0,9.1,0.0252,7.3,6.3,7.2,8.3,7.335,10.0,123.0,7.65625,0.0,1,6.757958333
1521,3,Masculino,Pública,9.2,8.8,0.0626,5.7,5.0,6.3,5.7,7.0025,5.0,0.0,7.5,-1.0,1,7.086633333
1522,3,Masculino,Pública,9.2,7.0,0.0252,3.3,5.0,3.7,1.2,6.6325,5.0,0.0,7.03125,-1.0,1,5.758425
1523,3,Feminino,Pública,9.2,9.9,0.07519999999999999,6.1,6.3,5.2,6.7,7.4175,10.0,123.0,7.34375,0.0,1,8.080008333
1524,3,Feminino,Pública,7.9,8.8,0.0252,4.8,5.7,5.8,3.0,7.005,10.0,123.0,7.34375,0.0,1,6.905741667
1526,3,Feminino,Pública,7.9,7.5,0.0252,3.5,4.2,5.0,1.3,7.585,10.0,123.0,7.5,0.0,1,6.5107
1535,3,Feminino,Pública,9.2,7.7,0.0252,3.0,4.8,3.7,0.5,7.38,5.0,0.0,7.96875,-1.0,1,6.081675
1527,3,Feminino,Pública,5.8,6.6,0.0252,3.1,5.2,1.5,2.5,7.1325,10.0,123.0,7.1875,0.0,1,5.913883333
1528,3,Masculino,Pública,9.6,9.5,0.0252,4.6,6.2,4.7,2.8,7.17,5.0,0.0,6.09375,-2.0,1,6.567208333
1529,3,Masculino,Pública,9.6,8.7,0.0252,2.7,4.8,2.7,0.7,7.2575,10.0,123.0,6.875,0.0,1,6.636166667
1530,3,Feminino,Pública,6.3,8.1,0.0252,6.3,7.3,6.5,5.2,8.63,10.0,123.0,8.28125,0.0,1,7.317791667
1531,3,Feminino,Pública,9.2,8.6,0.0252,6.0,6.7,5.3,6.0,7.9175,10.0,0.0,7.96875,0.0,1,7.469175
1532,3,Masculino,Pública,9.6,8.4,0.0252,5.4,7.0,6.5,2.7,7.9175,5.0,0.0,7.65625,-1.0,1,6.819625
1533,3,Feminino,Pública,9.2,5.4,0.0252,4.0,6.3,4.3,1.3,7.795,10.0,0.0,7.8125,0.0,1,6.382383333
1534,3,Masculino,Pública,9.6,8.6,0.0252,5.5,7.7,4.5,4.2,7.7525,5.0,0.0,7.5,-1.0,1,6.824333333
1559,3,Feminino,Privada - Programa de Apadrinhamento,6.7,9.5,0.0252,7.6,7.0,7.3,8.5,7.875,10.0,123.0,8.125,0.0,1,7.7261
1561,3,Masculino,Pública,9.6,8.6,0.07519999999999999,7.3,7.3,7.2,7.3,7.5,5.0,0.0,7.8125,-1.0,1,7.665083333
1604,4,Masculino,Privada - Programa de Apadrinhamento,9.6,9.4,0.0252,7.1,7.7,8.0,5.7,8.71,10.0,0.0,7.65625,0.0,1,8.024791667
1562,3,Masculino,Pública,9.2,9.9,0.0252,7.5,6.7,7.3,8.5,8.3775,10.0,0.0,7.8125,0.0,1,8.10555
1585,3,Masculino,Pública,0.0,8.2,0.07519999999999999,6.2,7.3,7.0,4.2,7.835,10.0,0.0,7.96875,0.0,1,6.989208333
1586,3,Feminino,Pública,7.1,7.5,0.0252,7.6,7.0,8.7,7.0,8.125,5.0,0.0,7.96875,-1.0,1,6.895508333
1587,3,Masculino,Pública,0.0,7.5,0.05,2.6,4.2,1.2,2.5,5.54,5.0,0.0,4.6875,-2.0,1,4.603416667
1588,3,Masculino,Pública,0.0,7.9,0.05,4.7,4.7,5.8,3.7,6.4575,10.0,0.0,6.40625,1.0,1,5.958791667
1589,3,Feminino,Privada - Programa de Apadrinhamento,8.8,8.9,0.0252,7.2,6.3,8.7,6.5,7.6725,5.0,0.0,6.875,-2.0,1,7.062433333
1590,3,Feminino,Pública,7.5,9.5,0.05,6.3,6.8,7.3,4.8,8.0025,5.0,0.0,7.03125,-1.0,1,7.213625
1591,3,Masculino,Pública,9.6,6.9,0.07519999999999999,3.8,4.3,4.8,2.2,6.2475,5.0,0.0,7.1875,-1.0,1,6.312083333
1592,3,Masculino,Pública,8.8,7.7,0.07519999999999999,5.9,6.0,6.8,4.8,6.5775,5.0,0.0,7.1875,-1.0,1,6.874683333
1593,3,Masculino,Pública,7.9,8.4,0.05,8.7,7.3,9.0,9.7,8.88,5.0,0.0,8.75,-1.0,1,7.856033333
1594,3,Feminino,Pública,7.1,7.2,0.07519999999999999,7.0,5.5,7.7,7.7,6.8425,10.0,0.0,7.34375,0.0,1,7.396508333
1595,3,Feminino,Pública,10.0,8.1,0.05,2.7,4.0,2.8,1.3,6.5825,5.0,0.0,7.5,-2.0,1,6.2267
1596,4,Feminino,Privada - Programa de Apadrinhamento,9.6,9.5,0.0252,8.0,7.3,7.3,9.3,9.0025,10.0,0.0,8.125,0.0,1,8.316833333
1597,4,Feminino,Privada - Programa de Apadrinhamento,7.9,8.7,0.0252,5.9,6.3,5.8,5.5,8.42,10.0,0.0,7.65625,0.0,1,7.406658333
1598,4,Masculino,Privada - Programa de Apadrinhamento,8.3,9.4,0.0252,6.5,6.0,6.3,7.3,8.17,10.0,0.0,8.125,1.0,1,7.718566667
1599,4,Feminino,Pública,8.3,7.8,0.0252,6.7,6.0,5.7,8.3,8.46,5.0,0.0,8.59375,-2.0,1,7.030108333
1600,4,Masculino,Privada - Programa de Apadrinhamento,9.2,9.4,0.0252,8.0,8.3,7.3,8.5,8.92,10.0,0.0,8.4375,1.0,1,8.283216667
1601,4,Feminino,Privada - Programa de Apadrinhamento,9.6,8.3,0.0252,6.8,8.3,6.5,5.5,8.2525,10.0,0.0,7.96875,0.0,1,7.671208333
1602,4,Feminino,Privada - Programa de Apadrinhamento,7.1,9.2,0.0252,6.0,6.3,6.2,5.5,8.79,10.0,0.0,8.4375,0.0,1,7.60205
1603,4,Masculino,Privada - Programa de Apadrinhamento,7.9,9.0,0.0252,6.2,7.0,6.0,5.7,8.2125,10.0,0.0,8.28125,1.0,1,7.560991667
1584,3,Masculino,Pública,6.7,9.3,0.07519999999999999,8.3,8.3,9.2,7.5,7.88,10.0,0.0,7.1875,0.0,1,8.240016667
1583,3,Masculino,Pública,8.3,9.5,0.07519999999999999,6.8,6.8,4.8,8.8,7.5025,5.0,0.0,7.03125,-2.0,1,7.549025
1582,3,Masculino,Pública,0.0,6.5,0.07519999999999999,6.3,6.3,7.3,5.2,7.46,5.0,0.0,7.5,-2.0,1,6.047333333
1571,3,Masculino,Pública,8.8,7.6,0.0252,3.8,6.0,3.7,1.8,7.9625,2.5,0.0,7.65625,-3.0,1,6.021891667
1563,3,Feminino,Pública,5.4,7.6,0.05,5.0,4.7,5.2,5.0,7.5425,5.0,0.0,7.65625,-1.0,1,6.329158333
1564,3,Masculino,Pública,9.2,9.3,0.0252,6.4,7.3,5.5,6.5,7.75,5.0,0.0,7.8125,-1.0,1,7.146716667
1565,3,Masculino,Pública,9.2,7.5,0.0252,4.8,7.0,7.5,0.0,7.545,10.0,0.0,7.65625,0.0,1,6.910091667
1566,3,Feminino,Pública,9.2,9.1,0.05,7.3,7.0,6.0,9.0,7.2925,10.0,0.0,7.1875,0.0,1,7.880716667
1567,3,Feminino,Pública,8.8,9.0,0.0252,5.2,5.0,6.3,4.2,8.0425,5.0,0.0,7.8125,-2.0,1,6.850183333
1568,3,Masculino,Pública,0.0,7.3,0.07519999999999999,5.1,5.7,5.2,4.5,7.05,5.0,0.0,7.65625,-2.0,1,5.914291667
1569,3,Feminino,Privada - Programa de Apadrinhamento,8.3,9.3,0.0252,5.3,5.7,5.8,4.3,7.96,10.0,123.0,7.65625,0.0,1,7.356358333
1570,3,Feminino,Pública,8.3,9.6,0.07519999999999999,4.8,5.3,2.8,6.2,7.9175,5.0,0.0,7.65625,-2.0,1,7.307858333
1572,3,Feminino,Pública,8.8,9.9,0.0252,6.4,5.0,6.7,7.5,7.7925,10.0,123.0,7.8125,0.0,1,7.72685
1581,3,Feminino,Pública,7.5,8.6,0.07519999999999999,8.1,6.7,8.5,9.0,8.045,10.0,0.0,8.125,0.0,1,8.256833333
1573,3,Feminino,Pública,6.7,8.1,0.0252,6.5,9.3,5.8,4.5,7.7925,10.0,123.0,7.5,1.0,1,7.153766667
1574,3,Feminino,Pública,7.9,8.2,0.0252,4.7,5.0,4.2,4.8,8.165,10.0,123.0,7.5,0.0,1,7.000033333
1575,3,Masculino,Pública,8.3,9.5,0.0252,7.2,9.3,4.7,7.7,8.0425,10.0,123.0,7.8125,0.0,1,7.821816667
1576,3,Feminino,Pública,0.0,6.8,0.05,6.3,5.7,6.8,6.3,7.8375,5.0,0.0,7.96875,-1.0,1,5.977708333
1577,3,Feminino,Pública,9.2,7.3,0.0252,4.2,4.7,4.0,4.0,6.88,10.0,0.0,7.8125,0.0,1,6.632716667
1578,3,Feminino,Pública,0.0,8.8,0.0252,3.5,5.0,2.0,3.5,7.045,10.0,0.0,7.65625,0.0,1,5.886625
1579,3,Masculino,Pública,9.2,9.4,0.05,4.8,4.3,6.2,3.8,7.2125,5.0,0.0,6.71875,-1.0,1,6.864508333
1580,3,Masculino,Pública,0.0,8.8,0.05,5.7,7.0,3.7,6.3,7.835,5.0,0.0,7.8125,-2.0,1,6.241583333
1694,5,Feminino,Privada - Programa de Apadrinhamento,7.9,9.1,0.05,7.3,6.7,6.8,8.3,7.5075,10.0,0.0,7.03125,0.0,1,7.769658333
1696,5,Feminino,Pública,7.1,7.4,0.0252,4.4,2.8,3.0,7.3,6.6275,2.5,0.0,6.5625,-3.0,1,5.545383333
1796,7,Masculino,Outros,8.3,9.4,0.05,8.0,8.2,6.3,9.5,7.6325,5.0,0.0,7.125,-1.0,1,7.5524
1788,7,Feminino,Outros,9.2,9.1,0.0626,8.7,8.2,8.0,10.0,8.09,5.0,0.0,8.0,-1.0,1,8.027466667
1789,7,Masculino,Privada - Programa de Apadrinhamento,6.7,7.7,0.0689,6.9,7.0,5.8,8.0,8.8825,10.0,0.0,8.625,0.0,1,7.921266667
1790,7,Feminino,Outros,7.1,10.0,0.056299999999999996,6.8,5.0,6.5,9.0,6.005,5.0,0.0,6.875,-1.0,1,7.026466667
1791,7,Feminino,Privada - Programa de Apadrinhamento,0.0,8.2,0.0377,7.9,9.0,5.8,9.0,6.8775,10.0,0.0,7.375,0.0,1,6.716666667
1792,7,Feminino,Outros,7.9,9.4,0.056299999999999996,7.8,7.7,7.0,8.8,8.1725,5.0,0.0,7.75,-1.0,1,7.710866667
1793,7,Feminino,Pública,0.0,9.8,0.0689,7.5,9.3,6.8,6.3,8.215,10.0,0.0,8.25,0.0,1,7.610333333
1794,7,Masculino,Pública,8.8,9.3,0.05,9.0,9.5,8.3,9.3,7.2925,10.0,0.0,6.875,0.0,1,8.187766667
1795,7,Feminino,Privada - Programa de Apadrinhamento,9.6,9.7,0.07519999999999999,7.7,8.2,8.8,6.0,8.8825,10.0,0.0,8.75,0.0,1,8.835333333
1797,7,Feminino,Privada - Programa de Apadrinhamento,9.6,9.1,0.07519999999999999,7.8,8.3,7.8,7.2,8.7575,10.0,0.0,8.75,0.0,1,8.710333333
1786,6,Masculino,Privada - Programa de Apadrinhamento,7.5,10.0,0.056299999999999996,9.3,9.5,8.7,9.7,8.385,10.0,0.0,8.125,0.0,1,8.6625
1516,3,Masculino,Pública,0.0,8.4,0.0689,3.9,5.3,5.3,1.2,6.84,5.0,0.0,7.34375,-1.0,1,5.758041667
1787,6,Masculino,Pública,8.3,8.1,0.05,5.1,6.3,2.3,6.7,7.465,5.0,0.0,7.34375,-1.0,1,6.700775
1785,6,Masculino,Pública,7.9,8.3,0.056299999999999996,4.5,4.7,4.0,4.8,7.4225,5.0,0.0,7.8125,-1.0,1,6.68045
1697,5,Feminino,Privada,9.2,7.7,0.05,5.8,3.3,5.8,8.2,7.835,5.0,0.0,8.125,-1.0,1,6.989633333
1740,5,Feminino,Privada - Programa de Apadrinhamento,8.8,9.2,0.0252,4.8,5.0,5.0,4.5,7.085,5.0,0.0,7.1875,-1.0,1,6.569516667
1720,5,Feminino,Privada - Programa de Apadrinhamento,7.5,8.7,0.0252,6.5,6.3,6.5,6.7,7.715,10.0,0.0,7.65625,0.0,1,7.350625
1721,5,Feminino,Pública,7.5,7.9,0.0252,5.3,5.0,4.3,6.7,6.505,5.0,0.0,7.1875,-1.0,1,6.168416667
1722,5,Masculino,Pública,0.0,7.7,0.0252,2.6,3.7,1.8,2.3,5.6275,2.5,0.0,5.625,-3.0,1,4.25
1723,5,Feminino,Privada - Programa de Apadrinhamento,7.1,6.3,0.0252,6.0,7.3,4.5,6.2,6.88,5.0,0.0,6.40625,-2.0,1,5.937025
1724,5,Feminino,Privada - Programa de Apadrinhamento,0.0,5.2,0.0252,4.4,3.3,2.5,7.3,6.0,10.0,0.0,6.25,1.0,1,4.990333333
1725,5,Feminino,Pública,7.1,7.6,0.07519999999999999,3.3,4.5,3.3,2.0,6.67,5.0,0.0,7.34375,-1.0,1,6.202008333
1726,5,Feminino,Privada - Programa de Apadrinhamento,10.0,9.6,0.07519999999999999,7.7,6.7,6.8,9.5,8.1725,10.0,0.0,8.59375,1.0,1,8.699408333
1727,5,Feminino,Privada - Programa de Apadrinhamento,8.8,9.9,0.05,7.9,8.3,7.2,8.3,7.8375,5.0,0.0,7.96875,-2.0,1,7.806141667
1728,5,Feminino,Privada - Programa de Apadrinhamento,0.0,9.6,0.0689,4.7,4.3,3.0,6.7,6.4225,10.0,0.0,6.5625,0.0,1,6.483083333
1729,5,Feminino,Pública,9.2,10.0,0.0252,7.2,6.7,5.8,9.2,7.8775,5.0,0.0,7.96875,-1.0,1,7.487841667
1730,5,Masculino,Pública,7.9,8.1,0.05,4.4,5.3,2.8,5.2,6.5875,5.0,0.0,7.03125,-2.0,1,6.318991667
1731,5,Feminino,Privada - Programa de Apadrinhamento,7.5,9.6,0.0252,7.2,7.7,4.8,9.0,7.795,5.0,0.0,8.75,-1.0,1,7.289333333
1732,5,Feminino,Privada - Programa de Apadrinhamento,9.6,8.8,0.0252,6.3,8.7,4.7,5.5,7.2125,10.0,0.0,7.8125,0.0,1,7.45425
1733,5,Masculino,Pública,0.0,7.3,0.05,4.3,4.7,2.3,5.8,6.255,5.0,0.0,7.5,-2.0,1,5.314333333
1734,5,Masculino,Pública,7.5,7.2,0.05,5.2,4.5,4.8,6.2,6.755,5.0,0.0,7.1875,-2.0,1,6.293083333
1735,5,Feminino,Privada - Programa de Apadrinhamento,8.8,8.3,0.0252,5.0,3.3,3.8,8.0,7.46,5.0,0.0,8.125,-1.0,1,6.598266667
1736,5,Masculino,Pública,7.5,8.7,0.05,6.1,5.0,3.7,9.7,7.2125,5.0,0.0,7.8125,-1.0,1,6.940416667
1737,5,Feminino,Pública,9.2,9.2,0.0626,5.0,5.2,3.7,6.2,7.085,2.5,0.0,7.5,-3.0,1,6.806466667
1738,5,Masculino,Privada - Programa de Apadrinhamento,9.2,8.5,0.0626,8.1,9.0,6.2,9.2,7.8775,5.0,0.0,8.125,-2.0,1,7.757466667
1719,5,Feminino,Pública,8.3,7.8,0.05,2.2,0.0,3.0,3.5,6.8,5.0,0.0,7.65625,-1.0,1,5.952358333
1718,5,Masculino,Pública,9.2,9.6,0.0377,7.8,8.3,6.5,8.5,8.7575,10.0,0.0,8.59375,0.0,1,8.378008333
1717,5,Masculino,Pública,8.8,8.9,0.06269999999999999,5.7,5.8,3.8,7.5,7.8425,5.0,0.0,5.9375,-1.0,1,7.08435
1706,5,Feminino,Pública,6.7,8.4,0.05,7.3,5.3,7.2,9.3,7.215,5.0,0.0,7.03125,-1.0,1,6.946058333
1698,5,Masculino,Privada - Programa de Apadrinhamento,8.3,8.6,0.05,7.5,8.3,6.2,8.0,8.2975,10.0,0.0,8.75,0.0,1,8.0879
1699,5,Masculino,Privada,6.7,7.3,0.05,5.7,6.3,4.0,6.7,7.5475,5.0,0.0,7.34375,-1.0,1,6.503908333
1700,5,Masculino,Privada - Programa de Apadrinhamento,8.3,9.6,0.0252,6.5,9.2,5.0,5.2,8.3375,10.0,0.0,8.28125,1.0,1,7.794358333
1701,5,Feminino,Privada - Programa de Apadrinhamento,7.5,8.7,0.05,6.0,6.0,5.2,6.7,8.0875,10.0,0.0,7.65625,1.0,1,7.566458333
1702,5,Feminino,Privada - Programa de Apadrinhamento,6.7,8.1,0.05,7.4,7.3,6.5,8.3,7.9225,5.0,0.0,7.96875,-1.0,1,7.141308333
1703,5,Feminino,Pública,8.8,7.1,0.05,4.2,3.7,3.8,5.2,7.215,5.0,0.0,7.34375,-1.0,1,6.319141667
1704,5,Masculino,Privada,0.0,8.2,0.05,7.5,8.0,6.2,8.3,8.045,10.0,0.0,7.8125,0.0,1,7.03025
1705,5,Masculino,Privada - Programa de Apadrinhamento,10.0,9.8,0.0252,6.4,7.7,4.8,6.7,8.2975,10.0,0.0,8.125,1.0,1,7.9642
1707,5,Feminino,Outros,5.8,7.3,0.0252,2.9,2.7,3.2,2.8,5.59,5.0,0.0,4.375,-2.0,1,4.9308
1716,5,Feminino,Pública,0.0,7.8,0.07519999999999999,7.9,6.8,7.0,10.0,8.1725,5.0,0.0,8.59375,-2.0,1,6.892541667
1708,5,Feminino,Pública,8.3,9.4,0.0626,6.7,7.3,3.7,9.0,7.9625,5.0,0.0,7.5,-1.0,1,7.515233333
1709,5,Feminino,Pública,8.8,7.8,0.0626,6.4,4.7,6.3,8.2,8.6725,10.0,0.0,8.4375,0.0,1,7.91935
1710,5,Masculino,Pública,0.0,6.0,0.031400000000000004,5.6,4.0,4.5,8.3,7.255,5.0,0.0,7.5,-2.0,1,5.335
1711,5,Feminino,Pública,6.2,9.5,0.05,7.9,7.8,5.8,10.0,8.2125,5.0,0.0,8.4375,-1.0,1,7.584483333
1712,5,Masculino,Pública,6.7,9.1,0.05,6.2,6.8,5.0,6.7,8.0875,5.0,0.0,6.875,-2.0,1,7.024933333
1713,5,Feminino,Pública,9.2,9.2,0.05,4.3,3.0,3.5,6.3,7.545,5.0,0.0,7.5,-2.0,1,6.869133333
1714,5,Feminino,Pública,0.0,8.5,0.05,7.0,6.0,5.2,9.7,7.5875,10.0,0.0,7.34375,0.0,1,6.845208333
1715,5,Feminino,Pública,0.0,6.4,0.05,4.0,4.3,2.3,5.5,6.8725,10.0,0.0,7.5,0.0,1,5.711166667
1739,5,Masculino,Privada - Programa de Apadrinhamento,7.5,8.9,0.0626,8.1,7.0,7.2,10.0,7.4625,10.0,0.0,8.4375,0.0,1,8.105583333
1741,5,Feminino,Privada - Programa de Apadrinhamento,9.2,7.4,0.0252,6.4,6.0,5.3,8.0,7.71,10.0,0.0,8.125,0.0,1,7.289966667
1784,6,Feminino,Privada - Programa de Apadrinhamento,0.0,8.8,0.0252,6.0,6.8,5.8,5.5,7.6725,5.0,0.0,7.8125,-2.0,1,6.034416667
1742,5,Feminino,Pública,8.8,8.3,0.0252,5.6,4.7,3.7,8.3,7.7125,5.0,0.0,7.8125,-2.0,1,6.724183333
1765,6,Masculino,Privada - Programa de Apadrinhamento,0.0,8.0,0.056299999999999996,7.2,7.8,6.8,7.0,7.755,5.0,0.0,7.96875,-1.0,1,6.450875
1766,6,Masculino,Privada - Programa de Apadrinhamento,0.0,9.7,0.0626,8.1,7.8,6.5,10.0,8.3825,10.0,0.0,8.4375,0.0,1,7.70625
